Cykl_1,HMG,HL,Natezenie_prad_amax,Natezenie_prad_mean,Sklad_Cu_amin,Sklad_Cu_amax,Sklad_Cu_mean,Tiomocznik_mean,NaCl_mean,Klej_amin
0,1,0,13.288,13.27195652173913,45.35,53.46,47.93195652173913,21.99699275362319,6.5536956521739125,26.67
0,1,0,13.346,13.327195848375451,43.74,48.47,46.01870036101083,21.699025270758124,19.992346570397117,26.68
0,1,0,13.1495,13.117670588235294,45.83,51.83,49.15156862745098,22.00050980392157,8.628470588235295,27.14
1,1,0,13.28775,13.266780982905985,43.24,48.83,46.0448717948718,22.000982905982905,18.280512820512826,27.14
1,1,0,13.32375,13.008415369649803,42.52,54.0,47.98918287937743,19.395330739299613,16.016498054474706,0.03
0,1,0,13.07575,13.063633522727272,46.28,51.28,48.17234848484848,27.097992424242424,25.074242424242424,29.15
1,1,0,13.1475,13.117103305785124,45.62,50.19,47.2297520661157,21.999586776859505,14.302561983471076,26.24
1,1,0,13.346,13.328537449392712,46.28,52.04,49.394331983805664,21.901336032388663,11.18412955465587,27.14
0,1,0,13.14875,13.118847378277154,45.83,51.83,48.95970037453184,22.00033707865169,7.290374531835206,27.14
0,1,0,13.1495,13.120722696245734,45.83,51.83,49.014266211604095,22.00051194539249,7.14716723549488,6.59
0,1,0,13.28825,13.266519736842104,42.74,48.83,45.41484962406015,22.000563909774435,16.7787969924812,27.14
1,1,0,13.288,13.271242971887547,44.02,52.1,46.970281124498,19.91859437751004,13.93461847389558,12.75
0,1,0,13.347,13.32924116607774,46.28,52.04,49.1295406360424,21.91388692579505,14.158833922261485,8.14
1,1,0,13.288,13.271497925311204,44.29,53.46,48.038381742738586,21.99668049792531,7.502365145228215,26.67
1,1,0,13.346,13.32834118852459,44.14,49.27,46.29655737704918,21.6988524590164,22.22418032786885,26.68
0,1,0,13.288,13.271761673151753,44.29,53.46,47.7643579766537,21.99692607003891,7.545719844357976,26.67
0,1,0,13.32425,13.038181578947368,48.49,53.14,51.21582456140351,19.39838596491228,21.103052631578947,0.03
0,1,0,13.28825,13.266203874538746,42.74,47.42,45.32180811808118,22.00036900369004,15.805129151291512,7.03
1,1,0,13.07575,13.06339254385965,46.28,51.28,47.94701754385965,27.09745614035088,24.38561403508772,29.15
1,1,0,13.28825,13.265408634538153,45.84,51.72,48.87497991967872,21.99875502008032,13.723935742971886,24.44
0,1,0,13.288,13.272765,43.36,53.46,47.14203333333334,21.99416666666667,7.957866666666667,6.29
1,1,0,13.347,13.328882,46.28,52.04,49.02888,21.90232,14.74776,8.14
1,1,0,13.1495,13.117648809523809,45.83,51.83,48.90857142857143,22.000079365079365,7.376388888888888,6.59
0,1,0,13.32425,13.04952441077441,48.49,53.14,51.02565656565657,19.398282828282827,19.192861952861957,0.03
0,1,0,13.28825,13.274522908366531,42.74,47.42,45.29318725099602,21.9999203187251,14.86597609561753,7.03
0,1,0,13.28825,13.274401486988848,42.74,48.94,45.5485501858736,21.999925650557618,14.999776951672862,7.03
1,1,0,13.347,13.329368995633189,46.28,52.04,48.848995633187776,21.999694323144105,15.07292576419214,8.14
0,1,0,13.08025,13.063599644128114,46.06,49.82,47.80007117437722,27.099750889679715,22.91590747330961,8.6
1,1,0,13.28825,13.27464430894309,45.84,51.72,48.746016260162605,21.998577235772355,13.790284552845527,7.87
1,1,0,13.347,13.33112751004016,46.28,51.72,48.54963855421687,21.886987951807228,14.861164658634538,0.17
0,1,0,13.1495,13.127838737201364,42.23,50.19,45.99259385665529,21.970307167235497,20.337610921501707,6.48
0,1,0,13.32425,13.049191077441078,47.2,53.14,50.649696969696976,19.37494949494949,18.035286195286197,0.03
0,1,0,13.34775,13.305829749103944,40.65,49.27,46.00379928315412,21.67304659498208,19.391397849462365,7.85
1,1,0,13.1495,13.125362831858409,45.83,52.12,48.75442477876106,22.00048672566372,5.084557522123894,6.59
1,1,0,13.1495,13.126462090163932,42.69,50.19,46.38344262295082,21.99790983606557,20.015286885245903,6.48
1,1,0,13.28825,13.274313253012048,45.84,49.92,48.441807228915664,21.9962248995984,15.693574297188754,7.87
0,1,0,13.32525,13.052700166112956,47.2,52.43,50.32202657807309,19.374285714285715,16.59375415282392,0.03
0,1,0,13.349,13.308892045454543,40.65,49.27,45.78629870129871,21.72146103896104,17.410909090909094,7.85
0,1,0,13.08025,13.063864864864865,46.06,50.6,47.73471042471043,27.063590733590736,22.46718146718147,8.6
1,1,0,13.347,13.309776548672566,40.65,49.27,46.102123893805306,21.69756637168141,17.647477876106194,7.85
1,1,0,13.32425,13.010478682170543,42.52,54.0,46.733953488372094,19.370503875968996,17.273255813953487,0.03
1,1,0,13.1495,13.12597883064516,42.23,50.19,45.807903225806456,21.99786290322581,20.631330645161288,6.48
0,1,0,13.28975,13.272762096774194,44.02,52.1,47.08383064516129,19.891774193548382,17.866895161290323,5.54
0,1,0,13.317,13.260123015873017,45.84,49.92,48.29698412698413,21.97079365079365,17.43261904761905,7.87
0,1,0,13.08025,13.063883458646616,46.06,50.6,48.0096992481203,27.061691729323307,21.739473684210527,8.6
1,1,0,13.34775,13.299360262008731,43.13,51.72,47.64340611353712,21.84419213973799,19.781091703056767,0.17
1,1,0,13.28975,13.273226694915254,44.02,52.1,46.84084745762712,19.796737288135592,18.470338983050848,5.54
1,1,0,13.32525,13.029394467213114,42.52,49.2,46.4083606557377,19.36975409836065,16.609139344262296,0.03
1,1,0,13.08025,13.064147302904564,46.06,50.6,48.038423236514525,27.059460580912862,22.2796265560166,8.6
1,1,0,13.28975,13.273898809523809,44.02,49.62,46.92095238095238,19.669880952380957,17.618333333333332,5.54
0,1,0,13.32525,13.310406593406594,42.52,49.36,46.755164835164834,19.37289377289377,15.258168498168496,3.25
0,1,0,13.28975,13.273781007751936,44.02,49.62,47.00604651162791,19.545465116279072,17.084883720930232,5.54
0,1,0,13.32525,13.310313419117646,47.2,52.14,49.94713235294118,19.371470588235294,14.806838235294116,0.03
1,1,0,13.28975,13.273795192307691,43.14,53.46,45.39830769230769,21.96530769230769,10.677346153846154,6.29
0,1,0,13.32525,13.264721843003414,47.2,52.75,50.13266211604096,19.351945392491466,14.9879180887372,0.03
1,1,0,13.349,13.302472782258064,43.13,51.72,46.75233870967742,21.85258064516129,18.885241935483872,0.17
1,1,0,13.08025,13.06438169642857,46.06,50.6,47.95116071428571,27.05424107142857,24.089017857142856,8.6
0,1,0,13.317,13.258254789272032,45.09,49.72,47.88283524904215,21.969310344827587,17.147969348659004,7.87
1,1,0,13.317,13.26008606557377,45.09,49.72,48.07168032786885,21.96991803278689,18.133729508196723,7.87
0,1,0,13.32525,13.263981684981683,42.52,50.22,47.022930402930406,19.353516483516483,16.443553113553115,3.25
0,1,0,13.12175,13.011579464285717,43.9,50.6,47.52807142857143,27.06342857142857,22.485035714285715,8.6
1,1,0,13.317,13.258625,42.74,48.94,45.12684210526316,21.96241228070176,15.934035087719298,7.03
0,1,0,13.32525,13.25525,47.2,52.75,50.18424460431655,19.339784172661872,15.987014388489207,0.03
1,1,0,13.32525,13.307207468879668,42.52,50.22,46.933692946058095,19.36721991701245,16.88564315352697,3.25
1,1,0,13.28975,13.267866255144034,44.02,49.62,46.873497942386834,18.85012345679012,14.841152263374486,5.54
0,1,0,13.317,13.229491071428573,42.74,48.94,44.68071428571429,21.921178571428573,20.084321428571428,7.03
0,1,0,13.349,13.289891,40.65,49.27,45.29768,21.75164,14.36768,7.85
0,1,0,13.349,13.26624562937063,40.65,49.27,44.99762237762238,21.745139860139854,13.907622377622378,7.85
1,1,0,13.317,13.25702888888889,45.09,49.72,48.15871111111112,21.96591111111111,19.340622222222223,7.87
0,1,0,13.32525,13.244066037735848,47.2,52.75,50.34924528301887,19.32381132075472,16.924415094339622,0.03
1,1,0,13.1495,13.131569383259912,41.9,48.49,43.75660792951542,21.95647577092511,20.386079295154182,6.48
1,1,0,13.28975,13.243946787148596,43.14,46.44,44.84867469879518,21.92510040160643,16.262369477911648,6.29
1,1,0,13.32525,13.250659375,42.52,50.76,47.21533333333333,19.34333333333333,19.18570833333333,3.25
0,1,0,13.28975,13.2155,44.02,49.62,46.691678571428575,18.20082142857143,16.798535714285716,5.54
0,1,0,13.1495,13.098715384615383,39.58,52.12,45.93584615384615,21.90942307692308,14.647384615384617,6.59
0,1,0,13.317,13.20099406779661,42.74,48.94,44.91003389830509,21.876203389830508,20.110881355932204,7.03
1,1,0,13.317,13.23416812227074,45.09,49.72,47.82764192139738,21.93,19.395065502183407,7.87
0,1,0,13.28975,13.192286219081272,43.14,49.77,45.42257950530036,21.88053003533569,18.50342756183745,6.29
1,1,0,13.1495,13.096512295081968,39.58,52.12,45.61950819672131,21.903565573770493,14.433975409836066,6.59
1,1,0,13.349,13.26272510373444,43.13,49.05,46.4897510373444,21.78809128630705,20.79240663900415,0.17
0,1,0,13.349,13.24246195652174,40.65,49.27,44.88065217391304,21.74684782608696,13.464710144927537,7.85
0,1,0,13.1495,13.041262458471762,41.9,47.72,43.68365448504984,21.855415282392023,23.20671096345515,6.48
0,1,0,13.32525,13.177679065743945,42.58,50.76,48.04352941176471,19.264878892733563,20.2840830449827,3.25
1,1,0,13.28975,13.206236947791163,43.14,49.77,45.25497991967871,21.87578313253012,19.445261044176707,6.29
1,1,0,13.1495,13.094062231759656,41.9,47.72,43.28527896995708,21.889871244635195,21.630815450643777,6.48
0,1,0,13.349,13.231582456140352,43.13,49.56,47.01066666666667,21.75540350877193,21.93042105263158,0.17
1,1,0,13.32525,13.179310515873016,46.03,50.76,48.55476190476191,19.275912698412696,22.324166666666667,3.25
1,1,0,13.12175,13.004991967871486,43.9,50.6,46.99578313253012,27.060321285140564,20.617670682730925,8.6
0,1,0,13.28975,13.16760394265233,44.55,49.62,47.046021505376345,17.255591397849464,18.474587813620072,5.54
0,1,0,13.28975,13.16160702341137,43.14,49.77,46.02414715719063,21.833210702341137,21.368428093645484,6.29
0,1,0,13.349,13.219146404109589,40.65,49.27,44.66931506849316,21.74410958904109,14.668424657534247,7.85
0,1,0,13.12175,13.01680564516129,43.9,50.6,46.714129032258064,27.065645161290323,21.481612903225805,8.6
1,1,0,13.349,13.22722891566265,40.65,49.27,44.57477911646587,21.75176706827309,14.27277108433735,7.85
1,1,0,13.12175,13.005933794466404,43.9,50.6,46.73233201581028,27.060790513833997,20.628498023715416,8.6
0,1,0,13.317,13.164463780918728,43.57,49.3,46.552968197879856,21.82268551236749,18.511696113074205,8.8
0,1,0,13.349,13.198452302631578,43.13,50.78,47.1728947368421,21.71213815789473,19.53559210526316,0.17
0,1,0,13.349,13.202188628158844,43.13,50.78,47.2315523465704,21.709494584837543,20.4428880866426,0.17
1,1,0,13.317,13.167518,42.77,48.94,44.89436,21.82104,24.03648,16.66
0,1,0,13.147,13.006456747404844,39.58,52.12,44.85806228373702,21.804740484429065,16.13190311418685,8.46
1,1,0,13.147,13.012920081967213,41.9,46.08,43.58262295081967,21.813360655737704,23.85594262295082,15.5
1,1,0,13.28975,13.1528,43.14,49.77,46.00786666666667,21.821644444444445,22.297555555555554,8.77
0,1,0,13.147,12.993265372168285,39.58,52.12,44.8473786407767,21.78517799352751,16.069611650485438,8.46
0,1,0,13.317,13.137248245614035,43.57,49.3,46.29385964912281,21.79277192982456,18.37442105263158,8.8
0,1,0,13.349,13.198665780141845,43.13,50.78,47.25014184397163,21.78163120567376,20.159290780141845,8.47
1,1,0,13.147,13.002714592274678,39.58,52.12,44.03081545064378,21.79862660944206,17.247253218884122,8.46
1,1,0,13.317,13.133677710843374,42.77,47.45,44.57469879518072,21.781526104417672,23.18995983935743,16.66
1,1,0,13.349,13.20264315352697,43.13,50.78,47.24771784232365,21.78377593360996,21.19792531120332,8.47
1,1,0,13.28975,13.12287358490566,43.14,49.77,46.78279245283019,21.78354716981132,23.293320754716984,8.77
0,1,0,13.349,13.183024760383388,42.82,47.89,44.79610223642173,21.74031948881789,16.09661341853035,8.48
0,1,0,13.147,12.977060580204778,41.9,46.08,43.73423208191126,21.75873720136519,21.927815699658705,15.5
0,1,0,13.317,13.125159330985916,43.57,49.3,46.0075352112676,21.764225352112675,15.477676056338028,8.8
1,1,0,13.147,12.979121485943775,39.58,49.88,43.7306827309237,21.76590361445783,15.999317269076306,8.46
1,1,0,13.147,12.977428,39.58,49.88,43.72384,21.7634,15.89916,8.46
1,1,0,13.2855,13.107620901639343,43.14,49.77,47.05672131147541,21.762622950819672,23.81877049180328,8.77
1,1,0,13.317,13.114139166666668,42.77,45.98,44.5144,21.74573333333333,20.573166666666665,16.66
1,1,0,13.32525,13.10120910780669,44.32,52.75,47.87594795539033,19.15230483271376,15.330706319702603,9.57
0,1,0,13.1455,12.96299054982818,41.9,46.08,43.84865979381443,21.76525773195876,20.848969072164948,26.29
0,1,0,13.346,13.170010483870968,43.3,50.78,47.508,21.75519354838709,18.56948387096774,26.6
0,1,0,13.32525,12.865006097560975,44.86,50.76,48.07275261324042,19.162473867595818,14.704041811846691,26.67
1,1,0,13.12175,13.00442469879518,43.9,50.6,46.53281124497992,27.09566265060241,19.09566265060241,21.43
0,1,0,13.2855,13.09187707641196,44.22,50.2,47.12126245847176,13.8587707641196,13.015182724252492,8.61
1,1,0,13.12175,13.010952678571428,43.9,50.6,46.428714285714285,27.096285714285717,19.61703571428572,21.43
1,1,0,13.34575,13.17035140562249,42.82,47.89,44.74987951807229,21.7559437751004,12.826867469879518,26.32
1,1,0,13.12175,13.005304563492064,43.9,49.72,46.374761904761904,27.09547619047619,18.72670634920635,21.43
0,1,0,13.12175,13.0146375,43.9,49.72,46.2048,27.0979,19.709266666666664,21.43
0,1,0,13.32175,12.8640573089701,44.86,50.76,47.9212292358804,19.13953488372093,14.979435215946843,26.2
0,1,0,13.12175,13.017102848101263,43.9,49.72,46.328924050632914,27.0978164556962,19.8271835443038,21.43
1,1,0,13.32175,13.052741,44.32,52.75,47.86464,19.13864,18.6532,26.29
0,1,0,13.2805,13.07537454873646,44.22,50.2,46.895956678700365,13.35595667870036,13.742382671480144,8.61
1,1,0,13.1455,12.933588775510204,41.9,46.08,44.044,21.728244897959183,20.96391836734694,26.29
1,1,0,13.29325,13.087559782608697,42.77,45.98,44.56264492753623,21.72590579710145,20.07394927536232,26.44
0,1,0,13.344,13.143515070921984,43.3,50.78,47.66872340425532,21.717517730496454,21.283510638297876,26.6
0,1,0,13.29,13.080915064102564,42.77,45.98,44.487884615384615,21.713397435897438,18.634903846153847,26.44
0,1,0,13.28825,13.0783893728223,43.57,47.9,45.70554006968641,21.70881533101045,13.75452961672474,26.13
1,1,0,13.31725,12.791801587301588,44.32,52.75,47.67682539682539,19.10869047619048,21.261626984126984,26.29
0,1,0,13.2795,13.059034697508896,45.79,49.98,47.5029537366548,21.71918149466192,20.58359430604982,25.82
1,1,0,13.11425,13.054168893129772,44.22,50.2,46.454198473282446,12.596564885496184,14.12354961832061,8.61
0,1,0,13.09375,13.073120578778134,43.57,48.29,45.83913183279743,21.69877813504823,12.921800643086817,26.13
0,1,0,13.1325,12.840606666666666,44.86,51.98,48.13106666666667,18.744766666666667,16.7087,6.6
0,1,0,13.11425,13.055927046263344,44.22,53.03,47.02316725978648,11.858362989323842,13.109039145907472,6.66
0,1,0,13.118,12.92109055727554,42.98,46.81,44.89167182662539,21.699287925696595,19.281671826625384,25.94
1,1,0,13.1325,12.799858974358974,44.32,52.75,47.31730769230769,19.099188034188035,22.24260683760684,26.29
1,1,0,13.1465,13.132247777777778,42.82,47.89,44.65151111111111,21.699066666666667,17.7864,26.32
0,1,0,13.13325,12.86993143812709,44.86,51.98,48.10464882943144,18.74361204013378,14.41705685618729,6.6
0,1,0,13.09375,13.07301294498382,43.57,52.62,46.097799352750805,21.698932038834958,12.409708737864078,26.13
0,1,0,13.11425,13.05756052631579,45.98,52.38,48.25424561403509,21.72326315789474,14.9460350877193,25.82
1,1,0,13.1325,12.806650210084037,44.86,51.98,47.50294117647059,18.651344537815127,14.543655462184873,6.6
1,1,0,13.1325,12.825111660079052,44.32,52.26,47.60339920948616,19.09830039525692,20.658774703557317,26.29
1,1,0,13.07525,13.06414222222222,44.86,49.72,46.544,27.096711111111112,20.95915555555556,21.43
1,1,0,13.1325,12.81143049792531,44.32,52.26,47.42896265560166,19.098132780082985,20.748132780082987,26.29
1,1,0,13.1325,12.818945344129554,44.32,52.26,47.56331983805668,19.09813765182186,20.12421052631579,26.29
0,1,0,13.1465,13.130125844594597,43.3,50.78,48.16222972972973,21.69658783783784,17.000135135135135,26.23
0,1,0,13.1135,12.574182046979866,43.79,53.29,46.99221476510067,21.698523489932885,14.142382550335572,26.14
0,1,0,12.9585,12.615403174603172,42.98,49.14,45.43136507936508,21.6268253968254,18.707174603174604,25.94
1,1,0,13.13325,12.849458,44.86,51.98,47.70204,18.67308,11.94764,6.6
1,1,0,13.09375,13.070891350210973,43.57,47.9,45.642784810126585,21.69881856540084,13.277637130801688,26.13
1,1,0,13.13325,12.849110441767069,44.32,52.26,48.012891566265054,19.09855421686747,19.83983935742972,26.29
1,1,0,13.09375,13.07111987704918,42.78,45.98,44.71885245901639,21.699631147540984,13.85545081967213,26.44
0,1,0,13.1085,13.063301573426571,45.98,52.38,48.58832167832168,21.740734265734268,13.796398601398602,25.82
0,1,0,13.07525,13.063600877192984,45.44,51.37,47.539719298245615,27.03280701754386,19.022701754385967,21.43
1,1,0,13.14375,13.129340909090908,43.62,49.04,45.659762845849805,24.25707509881423,16.786284584980237,26.17
0,1,0,13.13325,12.879748220640568,44.86,51.98,48.18843416370107,18.721067615658363,11.800106761565836,6.6
1,1,0,13.14375,13.128800943396229,43.62,49.04,45.87452830188679,24.13415094339623,18.493433962264152,26.17
1,1,0,12.952,12.829079875518673,45.37,53.29,46.88070539419087,21.69771784232365,13.035726141078838,26.14
0,1,0,13.14375,13.128333333333334,43.62,50.3,46.38473333333334,23.67696666666667,21.8222,26.17
0,1,0,13.07525,13.063695205479451,45.44,52.51,47.983801369863016,26.89243150684932,19.636917808219177,21.43
0,1,0,13.09275,13.07798015873016,45.98,52.38,48.942476190476185,21.595682539682542,14.400857142857143,25.82
1,1,0,12.952,12.536333992094862,42.98,49.14,45.498260869565215,21.6699604743083,16.85094861660079,25.94
1,1,0,13.14375,13.1291678700361,43.62,50.3,46.28440433212997,23.89754512635379,21.495884476534293,26.17
1,1,0,13.09375,13.062347389558234,42.78,49.25,45.23228915662651,21.650763052208838,15.160642570281125,26.44
1,1,0,13.09275,13.078585317460318,45.98,52.38,48.59619047619047,21.74829365079365,10.91373015873016,25.82
0,1,0,13.09375,13.065246515679442,42.78,49.25,45.0191637630662,21.458048780487804,17.202857142857145,26.44
0,1,0,12.952,12.602167207792208,42.98,49.14,45.88922077922078,21.372759740259745,14.592207792207793,25.78
0,1,0,12.952,12.604458870967742,45.37,53.29,48.683290322580646,21.349225806451614,15.496548387096777,26.14
1,1,0,13.13325,12.85768653846154,46.41,51.98,48.670153846153845,18.689576923076924,12.073,6.6
1,1,0,13.14375,13.128244979919678,43.3,50.62,47.4766265060241,21.52160642570281,16.848313253012048,26.23
0,1,0,13.1455,13.097236666666666,43.3,50.62,47.59196666666666,21.309933333333333,18.47243333333333,26.23
0,1,0,13.0925,13.064989583333334,42.78,49.25,44.88618055555556,21.308541666666667,17.51763888888889,26.57
1,1,0,13.14375,13.093160505836575,44.16,50.3,47.05190661478599,23.92785992217899,24.158443579766537,26.17
1,1,0,13.09275,13.07947888888889,45.98,52.38,48.91875555555555,21.760088888888887,11.144977777777775,26.04
1,1,0,12.952,12.509004149377594,45.37,53.29,48.9002489626556,21.431784232365143,16.41311203319502,26.65
1,1,0,13.0925,13.072305555555555,45.55,52.62,47.82333333333333,21.388214285714284,17.453174603174602,26.13
0,1,0,13.09275,13.07872537878788,45.98,52.38,49.095681818181816,21.503674242424243,13.372121212121211,26.04
0,1,0,13.4445,12.604357020547944,45.37,53.29,49.14027397260274,21.250753424657532,16.700479452054793,26.65
0,1,0,13.59175,13.09261403508772,45.98,52.38,48.97094736842105,21.424315789473685,15.156736842105264,26.04
0,1,0,13.44925,12.613285472972972,45.37,53.29,49.19810810810811,21.24510135135135,17.018175675675675,26.65
1,1,0,13.1455,13.09396206225681,43.3,50.62,47.4815953307393,21.285603112840462,19.03035019455253,26.23
1,1,0,13.0735,13.064079317269076,45.44,54.43,48.774096385542165,26.62855421686747,17.351485943775103,21.43
0,1,0,13.57575,13.075874567474049,45.44,54.43,49.414982698961936,26.399342560553634,20.82809688581315,32.2
0,1,0,13.62875,12.906851648351648,47.58,53.82,51.291868131868135,19.145934065934068,21.37150183150183,26.46
0,1,0,13.648,13.152707465277778,44.16,50.3,47.59822916666666,23.444131944444443,23.93899305555556,26.17
1,1,0,13.1455,13.088855263157894,43.3,50.62,47.28578947368421,21.261315789473684,19.631271929824564,26.23
0,1,0,13.57575,13.076625444839856,45.44,54.43,49.58238434163701,26.35661921708185,20.79231316725979,32.2
1,1,0,13.0925,13.060801535087718,45.59,52.62,48.444736842105264,21.218771929824563,16.892412280701752,26.18
1,1,0,13.1455,13.089741701244812,43.3,50.62,47.38568464730291,21.171991701244814,21.30734439834025,26.23
0,1,0,13.62875,13.199544964028776,47.58,53.82,51.80517985611511,19.2276618705036,20.905,26.46
0,1,0,13.44925,12.717794117647058,44.69,49.14,46.40143790849673,21.169117647058822,17.22977124183007,25.78
0,1,0,13.57575,13.077407335907337,45.44,54.43,49.90293436293437,26.29942084942085,20.444749034749037,32.2
1,1,0,13.44925,12.596057392996109,44.69,49.14,46.67225680933852,21.147392996108948,14.88295719844358,25.78
0,1,0,13.59575,13.085114224137932,42.78,49.25,44.6978448275862,21.13698275862069,17.435948275862067,26.57
1,1,0,13.59575,13.085051111111111,45.59,52.62,48.71826666666667,21.12048888888889,17.196755555555555,26.18
0,1,0,13.64875,13.246731967213115,45.15,50.3,48.06370491803279,23.251737704918032,21.487245901639344,26.17
0,1,0,13.62925,13.25194298245614,48.31,53.82,51.8118596491228,19.31143859649123,19.370491228070176,26.46
0,1,0,13.62925,13.24593832236842,48.26,53.82,51.806447368421054,19.36128289473684,17.955953947368425,26.46
1,1,0,13.44925,12.617341365461847,44.69,49.14,46.59939759036145,21.09678714859438,15.109196787148594,25.78
1,1,0,13.64875,13.18720717131474,45.15,50.3,48.26713147410359,23.671195219123508,22.21964143426295,26.17
0,1,0,13.5975,13.18376893939394,42.45,49.25,44.67511363636363,21.099015151515157,18.896742424242422,26.57
1,1,0,13.6065,13.192824175824176,45.59,52.62,49.61252747252747,21.08912087912088,20.898021978021976,26.18
0,1,0,13.44975,12.75909668989547,45.37,53.29,50.4888850174216,21.077491289198605,21.82243902439025,26.66
0,1,0,13.57575,13.073935275080906,47.14,54.43,50.68381877022654,25.92220064724919,17.06822006472492,32.2
1,1,0,13.57575,13.077834337349396,47.14,54.43,50.7485140562249,26.01076305220884,19.98831325301205,32.2
1,1,0,13.62925,13.267133928571427,47.08,51.98,48.59555555555556,19.337857142857143,13.025873015873016,26.25
0,1,0,13.63075,13.288379568106311,47.08,51.98,48.889102990033216,19.43202657807309,13.12654485049834,26.25
1,1,0,13.62925,13.283763944223107,47.08,50.86,48.555139442231074,19.36402390438247,12.773705179282867,26.25
0,1,0,13.63075,13.3068825,48.26,53.82,51.42613333333333,19.461366666666667,17.537666666666667,26.62
0,1,0,13.63075,13.293275800711744,48.26,53.82,51.58683274021352,19.443238434163703,17.812135231316727,26.62
0,1,0,13.63075,13.312149828767124,48.26,53.82,51.43068493150685,19.471301369863014,17.936027397260272,26.62
1,1,0,13.598,13.283018849206348,46.12,52.38,49.32904761904762,21.18154761904762,19.40630952380953,26.71
0,1,0,13.6065,13.287708053691276,46.82,52.62,50.72020134228188,21.02993288590604,21.323456375838926,26.18
1,1,0,13.64875,13.283329545454546,44.69,50.62,47.46636363636364,20.97826446280992,20.115330578512395,26.23
0,1,0,13.63075,13.33718923611111,47.08,51.52,48.85604166666666,19.513680555555556,15.239965277777776,26.25
0,1,0,13.6065,13.267236895161291,42.45,49.25,44.56193548387097,20.96637096774193,20.507862903225806,26.59
0,1,0,13.63075,13.34830789473684,47.72,53.82,51.27122807017544,19.530807017543857,18.750701754385965,26.62
1,1,0,13.57575,13.078303648068667,47.45,54.43,51.32180257510729,25.716223175965663,21.25768240343348,32.2
1,1,0,13.64875,13.318461790393012,44.69,48.93,47.03489082969432,20.911266375545853,21.18227074235808,26.23
1,1,0,13.6065,13.291315352697096,48.35,52.62,50.909543568464734,20.9254356846473,23.436639004149377,26.18
0,1,0,13.591,13.220418103448276,42.85,53.29,49.89772413793104,20.95944827586207,27.11075862068965,26.66
0,1,0,13.64875,13.384313758389265,45.19,50.3,48.19848993288591,20.96073825503356,18.906476510067115,26.36
1,1,0,13.44975,13.204852754237288,43.68,49.14,45.85423728813559,20.88754237288136,17.66237288135593,25.78
1,1,0,13.6065,13.328346837944665,48.35,52.62,50.95177865612648,20.90671936758893,22.660711462450596,26.18
1,1,0,13.6065,13.317392857142858,42.45,49.25,44.118701298701296,20.836406926406926,21.98952380952381,26.59
0,1,0,13.64875,13.41199562937063,45.19,50.3,48.16003496503497,20.945944055944057,16.116083916083916,26.36
0,1,0,13.591,13.25839393939394,43.68,47.72,45.41026936026936,20.96060606060606,14.13919191919192,25.78
0,1,0,13.6065,13.387260380622838,41.66,46.18,44.05342560553633,20.34539792387543,18.471245674740484,24.13
1,1,0,13.6065,13.359735555555556,48.35,52.56,50.93866666666667,20.91133333333333,20.36617777777778,26.18
0,1,0,13.598,13.443827898550726,46.12,53.46,49.98007246376812,21.027427536231883,23.428152173913045,26.71
1,1,0,13.598,13.41928695652174,46.12,52.99,49.38030434782608,20.98921739130435,26.178695652173914,26.71
1,1,0,13.63075,13.420009336099584,47.08,51.52,48.5850622406639,19.65597510373444,15.542572614107884,26.25
1,1,0,13.64875,13.40385745614035,44.69,48.93,46.93157894736842,20.942894736842103,19.105394736842104,26.26
0,1,0,13.608,13.433269736842105,46.12,53.46,50.08407894736842,21.02121710526316,23.79779605263158,26.75
0,1,0,13.64875,13.440460076045628,45.19,50.3,48.05087452471483,20.99984790874525,13.063079847908746,26.36
0,1,0,13.64875,13.460356630824371,44.69,49.55,47.2652329749104,21.027455197132618,17.11100358422939,26.26
1,1,0,13.598,13.465171397379912,46.12,52.99,49.43956331877729,20.998558951965062,24.349301310043668,26.75
1,1,0,13.57575,13.058849785407723,49.26,54.43,51.17223175965665,25.497296137339056,18.06579399141631,32.2
0,1,0,13.63075,13.480062949640288,44.69,51.52,48.25679856115108,19.7386690647482,16.50838129496403,26.25
1,0,1,13.591,13.32228273809524,42.85,51.82,48.52952380952381,21.045396825396825,24.89686507936508,26.66
1,1,0,13.591,13.310406113537118,43.68,47.72,45.2450655021834,21.027816593886463,14.334978165938864,25.78
0,1,0,13.591,13.343581939799332,42.85,51.82,47.76478260869565,21.085618729096996,25.05207357859532,26.66
0,1,0,13.64875,13.534658362989324,45.19,50.11,47.71338078291814,21.09548042704626,13.20103202846975,26.36
1,1,0,13.64875,13.518698051948052,45.19,50.11,47.76874458874459,21.075974025974027,10.907229437229438,26.36
1,1,0,13.591,13.343657777777777,43.68,47.72,45.05693333333333,21.0816,14.528044444444443,25.78
0,1,0,13.6065,13.46994708029197,48.35,52.56,51.04978102189781,21.102992700729928,16.994379562043797,26.18
1,1,0,13.6065,13.481670081967213,41.66,46.18,43.92049180327869,20.380819672131143,16.222581967213113,24.13
1,1,0,13.63075,13.518528888888888,44.69,51.52,48.69426666666666,19.81115555555556,18.9824,26.25
0,1,0,13.57575,13.059228885135136,48.73,54.43,50.56739864864865,25.49841216216216,15.7625,32.44
0,1,0,13.64875,13.573545986622072,44.69,51.5,47.87782608695652,21.15752508361204,15.470602006688964,26.78
