Cykl_1,HMG,HL,Anoda_ANALIZA As,Anoda_ANALIZA As_amin,Anoda_ANALIZA As_amax,Anoda_ANALIZA Ni,Anoda_ANALIZA Ni_amin,Anoda_ANALIZA Bi,Anoda_ANALIZA Bi_amin,Anoda_ANALIZA Bi_amax,Anoda_ANALIZA Sn,Anoda_ANALIZA Sn_amax,Czas_h,Poziom_naporowe_amax,Poziom_naporowe_mean,Poziom_naporowe_std,Poziom_cyrkulacyjne_amin,Poziom_cyrkulacyjne_std,Sklad_Au_amin,Sklad_Au_amax,Sklad_Au_mean,Sklad_Sb_amin,Sklad_Sb_mean,Sklad_Bi_amin,Sklad_Bi_amax,Sklad_Bi_mean,Sklad_Ca_amin,Sklad_Ni_std,Sklad_H2SO4_amin,Sklad_H2SO4_std,Sklad_Cu_amin,Sklad_Cu_std,Sklad_Cl_amax,Sklad_Cl_mean,Sklad_Cl_std
1,1,0,0.1199999999999999,0.1199999999999999,0.12,0.1225,0.12,0.00605,0.006,0.0062,0.000725,0.0008,232.0,75.2787334442138,75.0014515337372,0.0708410135385845,64.491500155131,5.027008220991962,7.09,7.17,7.142307692307692,0.22,0.2234615384615384,0.067,0.068,0.0673461538461538,0.49,0.3909454725353327,161.28,3.945013610486803,44.32,2.2478720541596533,0.042,0.0377564102564102,0.0023539897504301
1,1,0,0.1199999999999999,0.1199999999999999,0.12,0.1124999999999999,0.09,0.00585,0.0054,0.006,0.00065,0.0007,225.0,75.3448337554931,75.00091418743429,0.06024691142479,66.5037165323893,5.166558093464992,6.34,7.02,6.5606222222222215,0.2,0.2067555555555555,0.06,0.064,0.0627022222222222,0.44,0.1454553332410125,164.58,3.2810709803016573,42.82,1.379654275764378,0.042,0.0384533333333333,0.00208498030138
0,1,0,0.165,0.16,0.17,0.1,0.09,0.0055,0.0052,0.0058,0.0012,0.0013,298.0,75.3992834726969,74.99944274649626,0.0654660248564877,66.3486501057942,5.691423585299509,6.24,7.16,6.735384615384616,0.2,0.2092307692307692,0.062,0.072,0.0666153846153846,0.41,0.169780446763614,151.44,5.839475871314331,44.86,2.0409690076920213,0.042,0.0391571906354515,0.0017982206344365
0,1,0,0.147,0.1,0.17,0.0835,0.04,0.005105,0.004,0.0058,0.00083,0.0011,307.0,75.5654833475748,75.00062372408057,0.0699238287294848,66.914400100708,4.987486812179878,5.45,6.22,5.886245954692557,0.17,0.1836893203883495,0.056,0.068,0.0592750809061488,0.37,0.1164751506706144,164.54,2.2558649563151185,43.57,1.5657869101258994,0.044,0.0393851132686084,0.0024542379997071
0,1,0,0.1324999999999999,0.13,0.14,0.0925,0.06,0.005425,0.0051,0.0056,0.0006,0.0007,285.0,75.2624997456868,75.00012300474502,0.0453222359424485,68.3695501963297,4.618670598564395,5.6,6.74,6.216,0.17,0.1745964912280701,0.056,0.06,0.057838596491228,0.44,0.0399396629189532,157.72,3.3521832085083223,45.98,1.85631237772275,0.044,0.0389754385964912,0.0026235848433384
1,1,0,0.1275,0.11,0.14,0.0825,0.08,0.004775,0.0039,0.0058,0.000575,0.0012,237.0,75.3992834726969,75.00218044525135,0.0587524487134935,66.3486501057942,6.056842292561381,6.24,7.16,6.661344537815126,0.2,0.2108403361344537,0.062,0.072,0.0674201680672269,0.41,0.1697557014997791,160.87,3.980048021304272,44.86,1.8151969138877564,0.042,0.0392605042016806,0.0016911893045118
1,1,0,0.165,0.16,0.17,0.0899999999999999,0.0899999999999999,0.0059999999999999,0.0055,0.0065,0.00055,0.0006,252.0,75.2787334442138,75.00178800363827,0.0615137389004881,68.4089664459228,4.439098501599297,7.09,7.17,7.130474308300395,0.22,0.2249407114624506,0.067,0.068,0.067494071146245,0.49,0.4107838044041254,157.72,3.8847021278014746,44.32,2.40206184307063,0.042,0.0380079051383399,0.0023737855622881
1,1,0,0.155,0.15,0.17,0.0974999999999999,0.09,0.00595,0.0055,0.0061,0.000875,0.001,224.0,75.3866668701171,75.00079348947408,0.0668294500398904,65.8757663726806,5.406782830321618,5.14,6.62,5.830666666666666,0.19,0.204,0.062,0.08,0.0704,0.38,0.2400000000000004,167.68,3.668146339969085,44.86,1.6839208074355156,0.042,0.0379466666666666,0.0014628738838327
1,1,0,0.1425,0.07,0.17,0.0849999999999999,0.05,0.005075,0.0032,0.0065,0.0004,0.0006,240.0,75.2787334442138,75.0029926640319,0.0544970350935153,68.4089664459228,4.401522609645367,7.09,7.17,7.129834024896265,0.22,0.2250207468879668,0.067,0.068,0.0675020746887966,0.49,0.4108497418441982,157.72,3.5954940565064857,44.32,2.326716427951535,0.042,0.0380082987551867,0.0024117623246027
1,1,0,0.15,0.11,0.17,0.0974999999999999,0.08,0.0055499999999999,0.0044,0.0065,0.0005,0.0006,246.0,75.2787334442138,75.00309264173595,0.060148947198223,68.4089664459228,4.372102847038933,7.09,7.17,7.128218623481781,0.22,0.2252226720647773,0.067,0.068,0.0675222672064777,0.49,0.4104248810634552,157.72,4.034106993586845,44.32,2.393250738321169,0.042,0.0380404858299595,0.0023818377321979
0,1,0,0.131,0.11,0.16,0.083,0.04,0.00493,0.0041,0.0058,0.0005149999999999,0.0007,296.0,75.4484493255615,74.99982679428659,0.0504827805410835,66.2905667622884,5.588437393294994,5.42,6.15,6.069256756756757,0.16,0.1810810810810811,0.053,0.066,0.0582432432432432,0.33,0.1908615253283491,164.54,2.488145328073569,43.3,2.401498069446206,0.042,0.0384324324324324,0.0024038448359698
0,1,0,0.1175,0.11,0.14,0.0925,0.08,0.0053,0.0052,0.0056,0.0006,0.0006,297.0,75.5037501017252,74.99874034685305,0.0736931638849759,65.3837833404541,4.95610740013294,5.11,6.15,5.7607046979865775,0.15,0.155,0.05,0.063,0.0512013422818792,0.37,0.1807902173927046,160.34,4.316384840305714,43.79,2.267963783829991,0.043,0.0385134228187919,0.0020568079521276
0,1,0,0.133,0.11,0.14,0.087,0.07,0.00592,0.0052,0.006,0.0008,0.0011,314.0,75.4848164876302,75.00083431600012,0.0839521422057043,65.941783396403,5.526057503152094,5.39,6.44,6.029396825396826,0.17,0.1733650793650793,0.054,0.065,0.0577873015873015,0.34,0.1388957782135235,154.58,4.6079577705843455,42.98,1.651361446637024,0.041,0.0380031746031746,0.001841659478574
1,1,0,0.13,0.13,0.13,0.1099999999999999,0.1099999999999999,0.0067,0.0067,0.0067,0.0008,0.0008,249.0,75.3992834726969,75.00153797351379,0.0647575587932056,66.3486501057942,6.014016832835316,6.24,7.16,6.7736,0.2,0.2084,0.062,0.072,0.0662,0.41,0.1681465224500596,151.44,5.772973526680932,44.86,1.9812006618842448,0.042,0.0395439999999999,0.0012925737843356
1,1,0,0.13,0.13,0.13,0.1,0.1,0.0056,0.0056,0.0056,0.0006,0.0006,236.0,75.5416165669759,75.0008763191779,0.0597314044211705,67.6879835764567,4.846696596738586,5.49,6.22,5.896582278481013,0.17,0.1832911392405063,0.056,0.063,0.0591012658227848,0.37,0.1095151296075511,164.54,2.197254313436336,43.57,1.2417800270984012,0.044,0.0399240506329113,0.0023745052217826
1,1,0,0.125,0.11,0.15,0.1025,0.08,0.0061,0.0052,0.0067,0.00065,0.0008,248.0,75.2715662638346,75.00195200126853,0.0570188265023132,70.2439668019612,4.166494485776284,7.09,7.17,7.120843373493976,0.22,0.226144578313253,0.067,0.068,0.0676144578313253,0.49,0.3999168199560927,155.1,5.017432936129604,44.32,2.5346504483760133,0.042,0.0377349397590361,0.0021274947633614
1,1,0,0.1335,0.11,0.15,0.084,0.05,0.004725,0.0036,0.0067,0.00055,0.0008,243.0,75.2198499043782,75.0001917355014,0.0354355418562011,68.0175502777099,5.104074993658285,5.54,6.04,5.84327868852459,0.2,0.2,0.052,0.063,0.056327868852459,0.41,0.0195807091086233,163.49,3.76965577137878,42.78,0.992664616006072,0.041,0.0385901639344262,0.0013502269180462
0,1,0,0.13,0.13,0.13,0.1099999999999999,0.1099999999999999,0.006,0.006,0.006,0.0011,0.0011,286.0,75.2624997456868,75.0002233311281,0.0421312234595406,68.3695501963297,4.696050880428709,5.6,6.74,6.318601398601398,0.17,0.1751048951048951,0.056,0.068,0.0584335664335664,0.44,0.0535018806489787,157.72,4.017658270150493,45.98,2.0414446161288287,0.044,0.0394335664335664,0.00221813716868
0,1,0,0.13,0.1,0.14,0.075,0.07,0.0056,0.0049,0.006,0.000575,0.0007,284.0,75.6552997589111,75.00033209371284,0.0935155702731715,65.8757663726806,4.897662632846971,5.14,6.62,6.066456140350877,0.19,0.2076842105263157,0.062,0.08,0.0743298245614035,0.38,0.2193348211653507,167.68,3.4149600480785507,45.44,2.0057738641652807,0.043,0.0385017543859649,0.0020939627527451
1,1,0,0.165,0.16,0.17,0.0849999999999999,0.08,0.0065,0.0065,0.0065,0.00055,0.0006,252.0,75.3448337554931,75.00072869761927,0.0493101997440754,69.4357666015625,4.55873565814948,6.34,7.02,6.797667984189723,0.2,0.2031620553359683,0.06,0.076,0.0615810276679841,0.44,0.1467118746950898,165.58,2.9570211278729164,43.62,1.5575932617122958,0.04,0.0368458498023715,0.003440531141104
0,1,0,0.1325,0.11,0.17,0.103,0.06,0.005425,0.0047,0.0058,0.000585,0.0011,281.0,75.3992834726969,75.00070462072605,0.0684910626159824,66.3486501057942,5.757238495115293,5.58,7.16,6.710177935943061,0.18,0.2032028469750889,0.062,0.072,0.064932384341637,0.41,0.2725753161962599,151.44,6.073316086515768,44.86,2.00012366674094,0.042,0.0395622775800711,0.0011513348500587
1,1,0,0.117,0.09,0.14,0.074,0.06,0.004765,0.004,0.0054,0.00056,0.0008,264.0,75.3448337554931,74.99997538486171,0.0455465359470017,69.4357666015625,4.489118027441289,6.34,7.02,6.800339622641509,0.2,0.2027169811320754,0.06,0.076,0.0625962264150943,0.44,0.1496157456789228,165.58,2.9194749463326843,43.62,1.7550595323988634,0.04,0.0360679245283018,0.0043947184893168
1,1,0,0.155,0.13,0.17,0.09,0.08,0.0062749999999999,0.0056,0.0065,0.000575,0.0006,240.0,75.5037501017252,74.99878281927039,0.0755599114011124,65.3837833404541,4.955114064858506,5.11,6.15,5.839170124481328,0.15,0.1530705394190871,0.05,0.063,0.0503526970954356,0.37,0.1046168666930927,160.34,3.954679532840658,45.37,1.5749729892961457,0.043,0.0389834024896265,0.0019147819827577
0,1,0,0.13,0.11,0.16,0.1089999999999999,0.08,0.0055499999999999,0.0042,0.0067,0.0006799999999999,0.0008,299.0,75.3448337554931,74.99927665284434,0.0448134966197702,69.4357666015625,4.555661009521343,6.34,7.02,6.787966666666666,0.2,0.2022333333333333,0.06,0.076,0.06436,0.44,0.1541370627516703,165.58,2.94596186857598,43.62,2.0719919799003867,0.04,0.03555,0.0044127551514621
0,1,0,0.16,0.16,0.16,0.12,0.12,0.006,0.006,0.006,0.0006,0.0006,292.0,75.6552997589111,75.00026020894852,0.0948782739671432,65.8757663726806,4.968074241148032,5.14,6.62,6.083424657534247,0.19,0.2072602739726027,0.062,0.08,0.0752808219178082,0.38,0.2001330231254856,167.68,3.215652387871156,45.44,2.2173516605462757,0.043,0.038472602739726,0.0020465214993105
0,1,0,0.1625,0.16,0.17,0.105,0.06,0.0049,0.0037,0.0053,0.0006,0.0006,314.0,75.41110013326,74.99966289409763,0.0508832875139419,68.3695501963297,4.633868046811204,5.6,6.74,6.349269841269841,0.17,0.1774920634920635,0.056,0.068,0.0601269841269841,0.44,0.0695297839805218,157.72,3.732381522424432,45.98,2.333772450123103,0.044,0.0391682539682539,0.0022573888159785
1,1,0,0.164,0.14,0.18,0.091,0.05,0.0049099999999999,0.0042,0.0052,0.0011049999999999,0.0013,252.0,75.4848164876302,75.00218403346143,0.0802145262411225,65.941783396403,5.707727351011116,5.39,6.44,6.157154150197629,0.17,0.1722134387351778,0.054,0.065,0.0568102766798419,0.34,0.1346851759413689,154.58,4.83105395476196,42.98,1.7787716855894613,0.041,0.0384308300395256,0.0016499633542006
1,1,0,0.155,0.14,0.17,0.0949999999999999,0.09,0.0042,0.0037,0.0047,0.00035,0.0005,276.0,75.3448337554931,75.00047597182744,0.0444759938002094,69.4357666015625,4.466223672690263,6.34,7.02,6.81173285198556,0.2,0.2020216606498195,0.06,0.076,0.063870036101083,0.44,0.1517173184519636,165.58,2.655231521761277,43.62,1.9629051106980135,0.04,0.0353935018050541,0.0045373283906739
1,1,0,0.143,0.08,0.17,0.0935,0.05,0.005425,0.0047,0.0058,0.0005549999999999,0.0007,248.0,75.2198499043782,75.00028065556015,0.0381333521043522,68.0175502777099,4.668849476594149,5.32,6.04,5.848192771084338,0.19,0.1986746987951807,0.052,0.069,0.0563734939759036,0.41,0.0660247630469517,160.83,3.5006173238275795,42.78,1.6182841310951916,0.04,0.0381807228915662,0.0012457467476142
1,1,0,0.133,0.11,0.16,0.0975,0.06,0.00545,0.0052,0.0067,0.00056,0.0008,251.0,75.2294834136962,75.00028407605126,0.0398079991897831,68.3695501963297,4.650497466714755,5.6,6.74,6.431428571428572,0.17,0.1747619047619047,0.056,0.068,0.0584761904761904,0.44,0.0586394790489339,157.72,3.9308605779553663,45.98,2.2435937510497665,0.044,0.0399523809523809,0.0017891088963899
0,1,0,0.1625,0.16,0.17,0.0925,0.06,0.004725,0.0037,0.006,0.000625,0.0007,286.0,75.2198499043782,75.00056836070351,0.0351791116903133,68.0175502777099,4.9640024485388725,5.32,6.04,5.773658536585366,0.19,0.1973170731707317,0.052,0.069,0.058170731707317,0.41,0.0845616563019417,160.83,3.623325201315117,42.78,1.5736170521871076,0.04,0.0379407665505226,0.0013327413141137
0,1,0,0.155,0.12,0.17,0.08,0.06,0.005225,0.0037,0.0065,0.000525,0.0006,307.0,75.4848164876302,74.99923831586464,0.0793614111888914,64.6129499435424,5.814243229224728,5.39,6.44,6.162759740259741,0.17,0.1712662337662337,0.054,0.065,0.0584935064935065,0.34,0.166211302787029,154.58,4.338225596142448,42.98,1.7567962150818073,0.041,0.038512987012987,0.0014915047731838
0,1,0,0.13,0.13,0.13,0.0899999999999999,0.0899999999999999,0.0052,0.0052,0.0052,0.0007,0.0007,308.0,75.5037501017252,74.9987442615259,0.0714653344926706,65.3837833404541,5.253498772050907,5.11,6.15,6.022225806451614,0.15,0.1580322580645161,0.05,0.063,0.0546,0.37,0.3225641490196961,160.34,3.7967348591064254,45.37,2.671974800202244,0.043,0.0384225806451612,0.0020602902484152
1,1,0,0.12,0.08,0.15,0.0625,0.03,0.004025,0.0037,0.0043,0.000275,0.0004,259.0,75.229467010498,75.00052287955944,0.0659964684451328,66.3486501057942,5.751728110008752,5.58,7.16,6.682153846153847,0.18,0.1978461538461538,0.062,0.072,0.0634615384615384,0.41,0.2932495042711413,151.44,6.398823945256519,46.41,1.66590844330981,0.042,0.0396307692307692,0.0012742684268865
1,1,0,0.1425,0.08,0.18,0.0925,0.03,0.005385,0.0033,0.0067,0.000585,0.0008,248.0,75.4484493255615,75.00036350747321,0.0606050196385687,66.2905667622884,5.867023065812296,5.42,6.15,5.97132530120482,0.16,0.1706024096385542,0.053,0.066,0.0553975903614457,0.33,0.1437509019218386,165.96,2.218882004388131,43.3,2.353383602411862,0.042,0.0385060240963855,0.0021741154707287
0,1,0,0.09,0.08,0.12,0.0525,0.05,0.0054,0.0054,0.0054,0.000475,0.0005,299.0,75.4484493255615,75.00019383216754,0.0572191316727059,66.2905667622884,5.604657239034829,5.42,6.15,5.8674333333333335,0.16,0.1681333333333333,0.053,0.066,0.0557066666666666,0.33,0.1377285836882507,165.96,2.146983410715154,43.3,2.165011172444984,0.042,0.0379566666666666,0.002257974842683
0,1,0,0.125,0.08,0.16,0.08,0.05,0.0055249999999999,0.0042,0.0067,0.000555,0.0008,287.0,75.2198499043782,75.00016629983995,0.0334677968457912,68.0175502777099,5.092301423945283,5.32,6.04,5.747638888888889,0.19,0.1961805555555555,0.052,0.069,0.058875,0.41,0.0889974052090998,160.83,3.6495009383891497,42.78,1.558557358731728,0.04,0.03775,0.00123536731549
1,1,0,0.13,0.11,0.15,0.05,0.03,0.00485,0.0043,0.0059,0.000425,0.0005,256.0,75.3448337554931,75.00058505331604,0.0493771663287717,69.4357666015625,4.711423601382585,6.34,7.02,6.8822178988326845,0.2,0.2003112840466926,0.06,0.076,0.0651673151750972,0.44,0.1477831072547976,163.32,3.2034964881381374,44.16,2.109483761787497,0.04,0.0347626459143968,0.0043420731479087
1,1,0,0.1275,0.12,0.13,0.0525,0.03,0.004525,0.0043,0.0046,0.00075,0.0015,225.0,75.41110013326,75.00140685038973,0.0519701515218728,68.3695501963297,4.5537348744530295,5.6,6.74,6.560088888888889,0.17,0.1747111111111111,0.056,0.068,0.0587555555555555,0.44,0.0663458949579977,157.72,4.150091636012523,45.98,2.471040530138534,0.044,0.0396622222222222,0.0019801795653705
1,1,0,0.1574999999999999,0.15,0.18,0.0425,0.03,0.0043,0.0033,0.0048,0.000525,0.0008,240.0,75.3089168548584,74.9986087034022,0.0656247236267635,66.5600495656331,4.94590301556499,6.12,6.15,6.14091286307054,0.15,0.156058091286307,0.05,0.063,0.0539377593360995,0.38,0.3223294363848362,160.34,3.668575147105264,45.37,2.8328757363780097,0.043,0.0383070539419087,0.0021498817877373
1,1,0,0.115,0.08,0.15,0.04,0.03,0.0043749999999999,0.0042,0.0048,0.0003,0.0005,251.0,75.5654833475748,75.00001752626066,0.0641804711880172,66.914400100708,5.33049367658552,5.45,6.22,5.963333333333333,0.17,0.18,0.056,0.068,0.06,0.38,0.2031073352723487,164.54,2.4804391261216203,45.55,2.063595284450904,0.044,0.0384761904761904,0.0031324399199378
0,1,0,0.13,0.12,0.16,0.0745,0.06,0.004895,0.0039,0.0052,0.000505,0.0007,263.0,75.41110013326,74.99994727470062,0.0509374359596943,67.2279666900634,4.619604443637518,6.1,6.74,6.492727272727272,0.17,0.1777272727272727,0.056,0.068,0.0606363636363636,0.44,0.0780544626260741,157.72,4.1240550877020885,45.98,2.483994450616741,0.044,0.0388181818181818,0.0022123682124594
0,1,0,0.1175,0.08,0.13,0.08,0.05,0.0054749999999999,0.0054,0.0055,0.00065,0.0007,291.0,75.3089168548584,74.9991527623726,0.0628712665805872,66.5600495656331,5.515621159104323,6.12,6.15,6.136643835616439,0.15,0.158904109589041,0.05,0.063,0.0557876712328767,0.38,0.3484891837618247,160.34,3.715850701268733,45.37,2.5988604283523338,0.043,0.0381506849315068,0.0020885630824056
0,1,0,0.14,0.09,0.17,0.08,0.08,0.00548,0.0045,0.0065,0.00065,0.0008,285.0,75.41110013326,74.99934185976736,0.0532968693513941,67.2279666900634,4.829370641225384,6.1,6.74,6.457052631578947,0.17,0.1788421052631578,0.056,0.068,0.0613052631578947,0.44,0.0796016770109167,157.72,4.20574307388817,45.98,2.435008346726686,0.044,0.0384842105263157,0.0022651516034271
0,1,0,0.1099999999999999,0.1099999999999999,0.1099999999999999,0.1,0.1,0.0063,0.0063,0.0063,0.0004,0.0004,295.0,75.3089168548584,74.9988661822917,0.0647849023624094,66.5600495656331,5.469605350540308,6.12,6.15,6.136114864864865,0.15,0.1592567567567567,0.05,0.063,0.0560168918918918,0.38,0.3496230219019975,160.34,3.671037784316566,45.37,2.5859205098355664,0.043,0.0380945945945945,0.0020612250359067
1,1,0,0.1435,0.14,0.15,0.0945,0.07,0.0067,0.0067,0.0067,0.000605,0.0008,256.0,75.4484493255615,75.00073164283442,0.0596615845483634,66.9100666046142,5.416074172650811,5.42,6.15,5.851750972762646,0.16,0.1659143968871595,0.053,0.058,0.0550428015564202,0.38,0.0886548305978134,165.96,2.002296766089935,43.3,2.2218814573696566,0.042,0.0377081712062256,0.0021750654089185
1,1,0,0.1425,0.08,0.17,0.0325,0.03,0.00455,0.0042,0.0048,0.000525,0.0007,248.0,75.6552997589111,75.00169481943018,0.1042114438004574,67.2844835917155,4.90160143054007,5.58,6.62,6.214859437751004,0.19,0.2083132530120481,0.076,0.08,0.078441767068273,0.4,0.0097726454474376,167.68,3.427808956953195,45.44,2.630944437998196,0.043,0.0384738955823293,0.0022612445913603
0,1,0,0.14,0.08,0.16,0.095,0.05,0.00435,0.0038,0.0054,0.00075,0.001,287.0,75.6552997589111,74.9996322265303,0.0972509357285106,62.2734497706095,5.717016714921449,5.58,6.62,6.080207612456747,0.19,0.2044290657439446,0.076,0.08,0.0779238754325259,0.4,0.0100100871846383,167.68,3.371651419896424,45.44,2.863750106039014,0.043,0.0379757785467128,0.0023941700384497
0,1,0,0.1405,0.13,0.16,0.084,0.07,0.00496,0.0042,0.0055,0.0005949999999999,0.0008,271.0,75.7154172261556,75.00171307481892,0.0813795112312335,66.9883664449056,5.23559513541361,6.8,7.09,6.944468864468864,0.21,0.2199633699633699,0.068,0.076,0.072014652014652,0.5,0.2704940534781361,155.1,6.145774225573001,47.58,1.9016470678814683,0.04,0.0373479853479853,0.0017319886053886
0,1,0,0.155,0.11,0.17,0.1099999999999999,0.08,0.0061,0.0058,0.0062,0.000625,0.0007,287.0,75.3448337554931,74.99982310435489,0.0472962179619104,64.5013501485188,5.453001150184883,6.65,7.02,6.818298611111112,0.2,0.2,0.06,0.076,0.0687222222222222,0.45,0.1546357751237465,163.32,3.750498689256984,44.16,1.916125224930041,0.04,0.0352569444444444,0.0043025744303393
1,1,0,0.1325,0.12,0.14,0.0925,0.08,0.0046,0.004,0.0051,0.000525,0.0006,227.0,75.4484493255615,75.00025416505689,0.0544899061914672,66.9100666046142,5.473777974497707,5.42,6.15,5.829824561403509,0.16,0.1656140350877193,0.053,0.058,0.0551929824561403,0.38,0.0895152724503188,165.96,1.916706977805036,43.3,2.274443300134663,0.042,0.0376315789473684,0.0021863136874646
0,1,0,0.14,0.11,0.17,0.1,0.08,0.0059999999999999,0.0058,0.0062,0.00055,0.0007,281.0,75.6552997589111,74.99991790241808,0.0980743190756075,62.2734497706095,5.746212066305889,5.58,6.62,6.050035587188612,0.19,0.2035587188612099,0.076,0.08,0.0778078291814946,0.4,0.0099714896069853,167.68,3.402154248525145,45.44,2.8083370158531653,0.043,0.0379893238434163,0.0024311725356959
1,1,0,0.16,0.14,0.18,0.09,0.08,0.00485,0.0046,0.0051,0.00065,0.0008,227.0,75.5654833475748,75.00063375768318,0.0661848994356345,66.914400100708,5.212389652625055,5.45,6.22,5.855263157894737,0.17,0.1842105263157894,0.056,0.068,0.0616842105263157,0.38,0.2151744017900778,165.06,2.128473587929688,45.59,1.951423386763512,0.044,0.0382631578947368,0.0029950109222336
1,1,0,0.1435,0.11,0.18,0.094,0.08,0.00454,0.004,0.0063,0.00052,0.0008,240.0,75.4484493255615,75.00134369701505,0.0588122026485498,66.9100666046142,5.410567650190408,5.42,6.15,5.783485477178423,0.16,0.1649792531120332,0.053,0.058,0.0555103734439834,0.38,0.0901865286975075,162.53,1.934659147394543,43.3,2.249879544954575,0.042,0.037402489626556,0.0022453270977596
0,1,0,0.15,0.14,0.17,0.06,0.05,0.004425,0.0041,0.0053,0.000625,0.0007,277.0,75.7154172261556,75.00090652576367,0.0795312326019215,66.9883664449056,5.348883946930316,6.8,7.09,6.9168345323741,0.21,0.2180575539568345,0.068,0.076,0.0727769784172661,0.5,0.2653349949272117,155.1,6.343368985276691,47.58,1.640635323148907,0.04,0.0373525179856115,0.0016774714913728
0,1,0,0.125,0.12,0.14,0.0925,0.09,0.0055249999999999,0.0054,0.0059,0.0005,0.0005,305.0,75.4866163889567,75.00056870825586,0.0854796378923902,64.6129499435424,5.727585137179636,5.78,6.44,6.142352941176471,0.17,0.1708496732026143,0.054,0.065,0.0609738562091503,0.34,0.1706792325010795,154.58,4.592404785317174,44.69,1.252649607988718,0.041,0.0379477124183006,0.0017435251634875
0,1,0,0.14,0.12,0.16,0.065,0.03,0.0040999999999999,0.0035,0.0047,0.0004,0.0006,258.0,75.6552997589111,74.9999550104791,0.1011022674575476,62.2734497706095,5.762172178293737,5.58,6.62,6.005637065637066,0.19,0.2022779922779922,0.076,0.08,0.0776370656370656,0.4,0.0098530096624026,167.68,3.3877333544916,45.44,2.6734834648376413,0.043,0.038023166023166,0.0025241937878322
1,1,0,0.1349999999999999,0.09,0.15,0.0825,0.08,0.0053,0.005,0.0054,0.00055,0.0006,256.0,75.4866163889567,75.00251273472387,0.0880177008224967,64.6129499435424,5.610684771685923,6.0,6.44,6.178054474708171,0.17,0.17,0.054,0.065,0.0605486381322957,0.34,0.1770428293496366,154.58,4.6325454539884205,44.69,1.1829423905737475,0.041,0.0382140077821011,0.0015973972629137
0,1,0,0.1225,0.09,0.14,0.08,0.08,0.0050199999999999,0.0045,0.0053,0.000625,0.0008,232.0,75.3434832255045,74.99987897689914,0.0413533171299652,68.0175502777099,5.356038257556501,5.32,6.04,5.639655172413794,0.19,0.1944396551724138,0.052,0.069,0.0614525862068965,0.41,0.089626407766349,160.83,3.271457667776784,42.78,1.730438628194354,0.04,0.0378189655172413,0.0012966766573761
1,1,0,0.1425,0.09,0.16,0.1124999999999999,0.09,0.0055249999999999,0.005,0.0057,0.00055,0.0006,224.0,75.5654833475748,75.00050583226738,0.0634355846355597,66.914400100708,5.292583902097658,5.45,6.22,5.778533333333334,0.17,0.1872,0.056,0.068,0.06288,0.38,0.2131491764670264,165.06,2.1496377767960437,45.59,2.062250227300261,0.044,0.0381333333333333,0.0030589447293377
0,1,0,0.1199999999999999,0.1199999999999999,0.12,0.1124999999999999,0.09,0.00585,0.0054,0.006,0.00065,0.0007,304.0,75.2110496520996,74.99946956687867,0.0417905026685148,64.5013501485188,5.417356850927117,6.65,7.02,6.771508196721311,0.2,0.2030819672131147,0.06,0.076,0.0711245901639344,0.39,0.175908065593887,160.96,4.661969845317977,45.15,1.7293320065724826,0.046,0.0362032786885245,0.0050755466134562
0,1,0,0.125,0.12,0.14,0.1225,0.1,0.0061249999999999,0.0059,0.0062,0.000725,0.0008,283.0,75.7154172261556,75.0011132620725,0.0788267906413019,66.9883664449056,5.351698759502005,6.35,7.09,6.843754385964912,0.2,0.2151578947368421,0.068,0.076,0.0728175438596491,0.36,0.2459579236828684,155.1,6.794400405246578,48.31,1.6095108109779268,0.042,0.0378456140350877,0.0021699021668929
0,1,0,0.1199999999999999,0.1199999999999999,0.12,0.1225,0.12,0.00605,0.006,0.0062,0.000725,0.0008,302.0,75.7154172261556,75.00000119586446,0.0778117234071606,64.2747168858846,5.661547567646364,6.35,7.09,6.800723684210527,0.2,0.2137171052631579,0.068,0.076,0.0725953947368421,0.36,0.2357823781780598,155.1,7.155016841507626,48.26,1.6126236367858526,0.042,0.0381875,0.0023772245097249
1,1,0,0.155,0.15,0.17,0.0565,0.03,0.0051849999999999,0.0043,0.0062,0.00055,0.0007,248.0,75.4866163889567,75.00193161364916,0.0856993851923818,64.6129499435424,5.4561111173112735,5.78,6.44,6.140481927710844,0.17,0.1700401606425703,0.054,0.065,0.0614658634538152,0.34,0.1684416046220129,154.58,4.877867980558241,44.69,1.276327913230349,0.041,0.03814859437751,0.001600783588404
1,1,0,0.15,0.13,0.17,0.0775,0.05,0.00575,0.0051,0.0067,0.0006,0.0008,251.0,75.2110496520996,75.0008162640472,0.041074305051038,64.5013501485188,5.530058440205971,6.65,7.02,6.767729083665339,0.2,0.2003187250996016,0.06,0.076,0.0709482071713147,0.39,0.1485392780764527,163.32,3.915467119838142,45.15,1.502169543908216,0.04,0.0351713147410358,0.0046007101478512
0,1,0,0.135,0.12,0.14,0.0974999999999999,0.09,0.005775,0.0054,0.0059,0.0005,0.0005,263.0,75.3434832255045,74.99993847869185,0.0428809078273569,66.3453332265218,5.821787581362144,5.32,6.04,5.540606060606061,0.18,0.1923484848484848,0.052,0.069,0.0635265151515151,0.33,0.0953820221700264,160.83,3.836950545737717,42.45,1.67401772638596,0.04,0.0377651515151515,0.0014241792966375
